tile_name,region,source_key,union_building_area_m2,union_building_coverage,feature_count,folder,shp
tile_025574,Guangdong,row=686;col=668,64023.895,0.244232,19,D:\桌面\dac\512mdata\tile_025574,D:\桌面\dac\512mdata\tile_025574\tile_025574.shp
tile_025575,Guangdong,row=686;col=689,103239.298,0.393827,88,D:\桌面\dac\512mdata\tile_025575,D:\桌面\dac\512mdata\tile_025575\tile_025575.shp
tile_025576,Guangdong,row=686;col=692,81584.057,0.311218,38,D:\桌面\dac\512mdata\tile_025576,D:\桌面\dac\512mdata\tile_025576\tile_025576.shp
tile_025577,Guangdong,row=686;col=693,127542.549,0.486536,70,D:\桌面\dac\512mdata\tile_025577,D:\桌面\dac\512mdata\tile_025577\tile_025577.shp
tile_025578,Guangdong,row=686;col=696,68294.213,0.260522,83,D:\桌面\dac\512mdata\tile_025578,D:\桌面\dac\512mdata\tile_025578\tile_025578.shp
tile_025579,Guangdong,row=686;col=758,56618.628,0.215983,394,D:\桌面\dac\512mdata\tile_025579,D:\桌面\dac\512mdata\tile_025579\tile_025579.shp
tile_025580,Guangdong,row=686;col=973,54743.116,0.208828,333,D:\桌面\dac\512mdata\tile_025580,D:\桌面\dac\512mdata\tile_025580\tile_025580.shp
tile_025581,Guangdong,row=686;col=1359,57528.563,0.219454,171,D:\桌面\dac\512mdata\tile_025581,D:\桌面\dac\512mdata\tile_025581\tile_025581.shp
tile_025582,Guangdong,row=686;col=1360,66693.177,0.254414,179,D:\桌面\dac\512mdata\tile_025582,D:\桌面\dac\512mdata\tile_025582\tile_025582.shp
tile_025583,Guangdong,row=686;col=1361,60009.860,0.228919,220,D:\桌面\dac\512mdata\tile_025583,D:\桌面\dac\512mdata\tile_025583\tile_025583.shp
tile_025584,Guangdong,row=686;col=1362,57868.240,0.220750,261,D:\桌面\dac\512mdata\tile_025584,D:\桌面\dac\512mdata\tile_025584\tile_025584.shp
tile_025585,Guangdong,row=686;col=1363,84787.996,0.323441,305,D:\桌面\dac\512mdata\tile_025585,D:\桌面\dac\512mdata\tile_025585\tile_025585.shp
tile_025586,Guangdong,row=686;col=1364,87491.921,0.333755,548,D:\桌面\dac\512mdata\tile_025586,D:\桌面\dac\512mdata\tile_025586\tile_025586.shp
tile_025587,Guangdong,row=686;col=1365,56574.225,0.215814,198,D:\桌面\dac\512mdata\tile_025587,D:\桌面\dac\512mdata\tile_025587\tile_025587.shp
tile_025588,Guangdong,row=686;col=1372,78772.278,0.300492,157,D:\桌面\dac\512mdata\tile_025588,D:\桌面\dac\512mdata\tile_025588\tile_025588.shp
tile_025589,Guangdong,row=686;col=1373,65247.388,0.248899,107,D:\桌面\dac\512mdata\tile_025589,D:\桌面\dac\512mdata\tile_025589\tile_025589.shp
tile_025590,Guangdong,row=686;col=1374,63967.006,0.244015,158,D:\桌面\dac\512mdata\tile_025590,D:\桌面\dac\512mdata\tile_025590\tile_025590.shp
tile_025591,Guangdong,row=686;col=1378,76562.598,0.292063,198,D:\桌面\dac\512mdata\tile_025591,D:\桌面\dac\512mdata\tile_025591\tile_025591.shp
tile_025592,Guangdong,row=686;col=1379,56834.704,0.216807,143,D:\桌面\dac\512mdata\tile_025592,D:\桌面\dac\512mdata\tile_025592\tile_025592.shp
tile_025593,Guangdong,row=686;col=1383,61787.655,0.235701,155,D:\桌面\dac\512mdata\tile_025593,D:\桌面\dac\512mdata\tile_025593\tile_025593.shp
tile_025594,Guangdong,row=686;col=1418,65704.179,0.250642,333,D:\桌面\dac\512mdata\tile_025594,D:\桌面\dac\512mdata\tile_025594\tile_025594.shp
tile_025595,Guangdong,row=686;col=1423,54428.536,0.207628,215,D:\桌面\dac\512mdata\tile_025595,D:\桌面\dac\512mdata\tile_025595\tile_025595.shp
tile_025596,Guangdong,row=686;col=1424,61651.069,0.235180,235,D:\桌面\dac\512mdata\tile_025596,D:\桌面\dac\512mdata\tile_025596\tile_025596.shp
tile_025597,Guangdong,row=686;col=1430,56664.508,0.216158,300,D:\桌面\dac\512mdata\tile_025597,D:\桌面\dac\512mdata\tile_025597\tile_025597.shp
tile_025598,Guangdong,row=686;col=1432,59786.259,0.228066,419,D:\桌面\dac\512mdata\tile_025598,D:\桌面\dac\512mdata\tile_025598\tile_025598.shp
tile_025599,Guangdong,row=686;col=1433,53724.167,0.204941,473,D:\桌面\dac\512mdata\tile_025599,D:\桌面\dac\512mdata\tile_025599\tile_025599.shp
tile_025600,Guangdong,row=686;col=1434,80819.239,0.308301,514,D:\桌面\dac\512mdata\tile_025600,D:\桌面\dac\512mdata\tile_025600\tile_025600.shp
tile_025601,Guangdong,row=686;col=1441,71117.224,0.271291,486,D:\桌面\dac\512mdata\tile_025601,D:\桌面\dac\512mdata\tile_025601\tile_025601.shp
tile_025602,Guangdong,row=687;col=532,67662.632,0.258112,825,D:\桌面\dac\512mdata\tile_025602,D:\桌面\dac\512mdata\tile_025602\tile_025602.shp
tile_025603,Guangdong,row=687;col=692,77725.042,0.296498,31,D:\桌面\dac\512mdata\tile_025603,D:\桌面\dac\512mdata\tile_025603\tile_025603.shp
tile_025604,Guangdong,row=687;col=696,70573.491,0.269217,71,D:\桌面\dac\512mdata\tile_025604,D:\桌面\dac\512mdata\tile_025604\tile_025604.shp
tile_025605,Guangdong,row=687;col=833,57403.771,0.218978,364,D:\桌面\dac\512mdata\tile_025605,D:\桌面\dac\512mdata\tile_025605\tile_025605.shp
tile_025606,Guangdong,row=687;col=974,55353.368,0.211156,311,D:\桌面\dac\512mdata\tile_025606,D:\桌面\dac\512mdata\tile_025606\tile_025606.shp
tile_025607,Guangdong,row=687;col=976,59026.636,0.225169,91,D:\桌面\dac\512mdata\tile_025607,D:\桌面\dac\512mdata\tile_025607\tile_025607.shp
tile_025608,Guangdong,row=687;col=1015,61448.337,0.234407,184,D:\桌面\dac\512mdata\tile_025608,D:\桌面\dac\512mdata\tile_025608\tile_025608.shp
tile_025609,Guangdong,row=687;col=1355,59674.084,0.227639,223,D:\桌面\dac\512mdata\tile_025609,D:\桌面\dac\512mdata\tile_025609\tile_025609.shp
tile_025610,Guangdong,row=687;col=1357,54902.355,0.209436,167,D:\桌面\dac\512mdata\tile_025610,D:\桌面\dac\512mdata\tile_025610\tile_025610.shp
tile_025611,Guangdong,row=687;col=1358,65640.710,0.250399,226,D:\桌面\dac\512mdata\tile_025611,D:\桌面\dac\512mdata\tile_025611\tile_025611.shp
tile_025612,Guangdong,row=687;col=1361,72287.729,0.275756,236,D:\桌面\dac\512mdata\tile_025612,D:\桌面\dac\512mdata\tile_025612\tile_025612.shp
tile_025613,Guangdong,row=687;col=1364,60174.737,0.229548,150,D:\桌面\dac\512mdata\tile_025613,D:\桌面\dac\512mdata\tile_025613\tile_025613.shp
tile_025614,Guangdong,row=687;col=1365,82900.303,0.316240,432,D:\桌面\dac\512mdata\tile_025614,D:\桌面\dac\512mdata\tile_025614\tile_025614.shp
tile_025615,Guangdong,row=687;col=1378,73262.854,0.279476,143,D:\桌面\dac\512mdata\tile_025615,D:\桌面\dac\512mdata\tile_025615\tile_025615.shp
tile_025616,Guangdong,row=687;col=1379,70072.642,0.267306,166,D:\桌面\dac\512mdata\tile_025616,D:\桌面\dac\512mdata\tile_025616\tile_025616.shp
tile_025617,Guangdong,row=687;col=1381,78030.532,0.297663,98,D:\桌面\dac\512mdata\tile_025617,D:\桌面\dac\512mdata\tile_025617\tile_025617.shp
tile_025618,Guangdong,row=687;col=1382,55302.963,0.210964,116,D:\桌面\dac\512mdata\tile_025618,D:\桌面\dac\512mdata\tile_025618\tile_025618.shp
tile_025619,Guangdong,row=687;col=1393,54091.783,0.206344,230,D:\桌面\dac\512mdata\tile_025619,D:\桌面\dac\512mdata\tile_025619\tile_025619.shp
tile_025620,Guangdong,row=687;col=1424,60242.856,0.229808,408,D:\桌面\dac\512mdata\tile_025620,D:\桌面\dac\512mdata\tile_025620\tile_025620.shp
tile_025621,Guangdong,row=687;col=1428,71224.549,0.271700,438,D:\桌面\dac\512mdata\tile_025621,D:\桌面\dac\512mdata\tile_025621\tile_025621.shp
tile_025622,Guangdong,row=687;col=1434,63136.241,0.240846,325,D:\桌面\dac\512mdata\tile_025622,D:\桌面\dac\512mdata\tile_025622\tile_025622.shp
tile_025623,Guangdong,row=688;col=669,90145.283,0.343877,103,D:\桌面\dac\512mdata\tile_025623,D:\桌面\dac\512mdata\tile_025623\tile_025623.shp
tile_025624,Guangdong,row=688;col=690,65470.082,0.249749,54,D:\桌面\dac\512mdata\tile_025624,D:\桌面\dac\512mdata\tile_025624\tile_025624.shp
tile_025625,Guangdong,row=688;col=696,80704.952,0.307865,46,D:\桌面\dac\512mdata\tile_025625,D:\桌面\dac\512mdata\tile_025625\tile_025625.shp
tile_025626,Guangdong,row=688;col=720,87134.728,0.332393,232,D:\桌面\dac\512mdata\tile_025626,D:\桌面\dac\512mdata\tile_025626\tile_025626.shp
tile_025627,Guangdong,row=688;col=812,58112.240,0.221681,108,D:\桌面\dac\512mdata\tile_025627,D:\桌面\dac\512mdata\tile_025627\tile_025627.shp
tile_025628,Guangdong,row=688;col=970,55154.878,0.210399,391,D:\桌面\dac\512mdata\tile_025628,D:\桌面\dac\512mdata\tile_025628\tile_025628.shp
tile_025629,Guangdong,row=688;col=1235,54628.599,0.208392,626,D:\桌面\dac\512mdata\tile_025629,D:\桌面\dac\512mdata\tile_025629\tile_025629.shp
tile_025630,Guangdong,row=688;col=1241,77743.932,0.296570,537,D:\桌面\dac\512mdata\tile_025630,D:\桌面\dac\512mdata\tile_025630\tile_025630.shp
tile_025631,Guangdong,row=688;col=1356,65680.079,0.250550,153,D:\桌面\dac\512mdata\tile_025631,D:\桌面\dac\512mdata\tile_025631\tile_025631.shp
tile_025632,Guangdong,row=688;col=1357,89015.120,0.339566,85,D:\桌面\dac\512mdata\tile_025632,D:\桌面\dac\512mdata\tile_025632\tile_025632.shp
tile_025633,Guangdong,row=688;col=1360,58746.096,0.224099,208,D:\桌面\dac\512mdata\tile_025633,D:\桌面\dac\512mdata\tile_025633\tile_025633.shp
tile_025634,Guangdong,row=688;col=1361,52741.212,0.201192,182,D:\桌面\dac\512mdata\tile_025634,D:\桌面\dac\512mdata\tile_025634\tile_025634.shp
tile_025635,Guangdong,row=688;col=1362,71496.539,0.272738,151,D:\桌面\dac\512mdata\tile_025635,D:\桌面\dac\512mdata\tile_025635\tile_025635.shp
tile_025636,Guangdong,row=688;col=1363,88658.775,0.338206,227,D:\桌面\dac\512mdata\tile_025636,D:\桌面\dac\512mdata\tile_025636\tile_025636.shp
tile_025637,Guangdong,row=688;col=1364,62709.950,0.239219,127,D:\桌面\dac\512mdata\tile_025637,D:\桌面\dac\512mdata\tile_025637\tile_025637.shp
tile_025638,Guangdong,row=688;col=1371,54586.529,0.208231,81,D:\桌面\dac\512mdata\tile_025638,D:\桌面\dac\512mdata\tile_025638\tile_025638.shp
tile_025639,Guangdong,row=688;col=1374,57397.717,0.218955,112,D:\桌面\dac\512mdata\tile_025639,D:\桌面\dac\512mdata\tile_025639\tile_025639.shp
tile_025640,Guangdong,row=688;col=1375,67820.963,0.258716,147,D:\桌面\dac\512mdata\tile_025640,D:\桌面\dac\512mdata\tile_025640\tile_025640.shp
tile_025641,Guangdong,row=688;col=1380,58229.539,0.222128,107,D:\桌面\dac\512mdata\tile_025641,D:\桌面\dac\512mdata\tile_025641\tile_025641.shp
tile_025642,Guangdong,row=688;col=1386,55314.398,0.211008,71,D:\桌面\dac\512mdata\tile_025642,D:\桌面\dac\512mdata\tile_025642\tile_025642.shp
tile_025643,Guangdong,row=688;col=1421,55774.487,0.212763,126,D:\桌面\dac\512mdata\tile_025643,D:\桌面\dac\512mdata\tile_025643\tile_025643.shp
tile_025644,Guangdong,row=689;col=669,93834.993,0.357952,110,D:\桌面\dac\512mdata\tile_025644,D:\桌面\dac\512mdata\tile_025644\tile_025644.shp
tile_025645,Guangdong,row=689;col=690,68297.384,0.260534,83,D:\桌面\dac\512mdata\tile_025645,D:\桌面\dac\512mdata\tile_025645\tile_025645.shp
tile_025646,Guangdong,row=689;col=691,56902.070,0.217064,73,D:\桌面\dac\512mdata\tile_025646,D:\桌面\dac\512mdata\tile_025646\tile_025646.shp
tile_025647,Guangdong,row=689;col=692,57377.616,0.218878,29,D:\桌面\dac\512mdata\tile_025647,D:\桌面\dac\512mdata\tile_025647\tile_025647.shp
tile_025648,Guangdong,row=689;col=720,123055.824,0.469421,128,D:\桌面\dac\512mdata\tile_025648,D:\桌面\dac\512mdata\tile_025648\tile_025648.shp
tile_025649,Guangdong,row=689;col=721,80866.123,0.308480,57,D:\桌面\dac\512mdata\tile_025649,D:\桌面\dac\512mdata\tile_025649\tile_025649.shp
tile_025650,Guangdong,row=689;col=1347,75696.388,0.288759,211,D:\桌面\dac\512mdata\tile_025650,D:\桌面\dac\512mdata\tile_025650\tile_025650.shp
tile_025651,Guangdong,row=689;col=1352,66455.940,0.253509,111,D:\桌面\dac\512mdata\tile_025651,D:\桌面\dac\512mdata\tile_025651\tile_025651.shp
tile_025652,Guangdong,row=689;col=1356,63661.652,0.242850,197,D:\桌面\dac\512mdata\tile_025652,D:\桌面\dac\512mdata\tile_025652\tile_025652.shp
tile_025653,Guangdong,row=689;col=1358,75457.393,0.287847,150,D:\桌面\dac\512mdata\tile_025653,D:\桌面\dac\512mdata\tile_025653\tile_025653.shp
tile_025654,Guangdong,row=689;col=1361,66479.094,0.253598,111,D:\桌面\dac\512mdata\tile_025654,D:\桌面\dac\512mdata\tile_025654\tile_025654.shp
tile_025655,Guangdong,row=689;col=1370,54780.556,0.208971,120,D:\桌面\dac\512mdata\tile_025655,D:\桌面\dac\512mdata\tile_025655\tile_025655.shp
tile_025656,Guangdong,row=689;col=1371,57559.936,0.219574,145,D:\桌面\dac\512mdata\tile_025656,D:\桌面\dac\512mdata\tile_025656\tile_025656.shp
tile_025657,Guangdong,row=689;col=1372,69521.873,0.265205,233,D:\桌面\dac\512mdata\tile_025657,D:\桌面\dac\512mdata\tile_025657\tile_025657.shp
tile_025658,Guangdong,row=689;col=1373,68464.298,0.261171,149,D:\桌面\dac\512mdata\tile_025658,D:\桌面\dac\512mdata\tile_025658\tile_025658.shp
tile_025659,Guangdong,row=689;col=1374,79029.816,0.301475,192,D:\桌面\dac\512mdata\tile_025659,D:\桌面\dac\512mdata\tile_025659\tile_025659.shp
tile_025660,Guangdong,row=689;col=1375,67174.166,0.256249,117,D:\桌面\dac\512mdata\tile_025660,D:\桌面\dac\512mdata\tile_025660\tile_025660.shp
tile_025661,Guangdong,row=689;col=1380,84452.313,0.322160,104,D:\桌面\dac\512mdata\tile_025661,D:\桌面\dac\512mdata\tile_025661\tile_025661.shp
tile_025662,Guangdong,row=689;col=1387,82108.021,0.313217,198,D:\桌面\dac\512mdata\tile_025662,D:\桌面\dac\512mdata\tile_025662\tile_025662.shp
tile_025663,Guangdong,row=689;col=1426,82886.958,0.316189,248,D:\桌面\dac\512mdata\tile_025663,D:\桌面\dac\512mdata\tile_025663\tile_025663.shp
tile_025664,Guangdong,row=689;col=1427,98289.200,0.374944,701,D:\桌面\dac\512mdata\tile_025664,D:\桌面\dac\512mdata\tile_025664\tile_025664.shp
tile_025665,Guangdong,row=689;col=1463,63361.147,0.241704,169,D:\桌面\dac\512mdata\tile_025665,D:\桌面\dac\512mdata\tile_025665\tile_025665.shp
tile_025666,Guangdong,row=689;col=1464,54119.484,0.206449,171,D:\桌面\dac\512mdata\tile_025666,D:\桌面\dac\512mdata\tile_025666\tile_025666.shp
tile_025667,Guangdong,row=690;col=669,69839.466,0.266416,107,D:\桌面\dac\512mdata\tile_025667,D:\桌面\dac\512mdata\tile_025667\tile_025667.shp
tile_025668,Guangdong,row=690;col=694,62907.956,0.239975,37,D:\桌面\dac\512mdata\tile_025668,D:\桌面\dac\512mdata\tile_025668\tile_025668.shp
tile_025669,Guangdong,row=690;col=720,143716.462,0.548235,152,D:\桌面\dac\512mdata\tile_025669,D:\桌面\dac\512mdata\tile_025669\tile_025669.shp
tile_025670,Guangdong,row=690;col=721,84749.719,0.323295,203,D:\桌面\dac\512mdata\tile_025670,D:\桌面\dac\512mdata\tile_025670\tile_025670.shp
tile_025671,Guangdong,row=690;col=1323,85328.997,0.325504,42,D:\桌面\dac\512mdata\tile_025671,D:\桌面\dac\512mdata\tile_025671\tile_025671.shp
tile_025672,Guangdong,row=690;col=1338,65700.439,0.250627,234,D:\桌面\dac\512mdata\tile_025672,D:\桌面\dac\512mdata\tile_025672\tile_025672.shp
tile_025673,Guangdong,row=690;col=1351,53625.581,0.204565,228,D:\桌面\dac\512mdata\tile_025673,D:\桌面\dac\512mdata\tile_025673\tile_025673.shp
tile_025674,Guangdong,row=690;col=1352,60506.829,0.230815,230,D:\桌面\dac\512mdata\tile_025674,D:\桌面\dac\512mdata\tile_025674\tile_025674.shp
tile_025675,Guangdong,row=690;col=1354,72573.745,0.276847,239,D:\桌面\dac\512mdata\tile_025675,D:\桌面\dac\512mdata\tile_025675\tile_025675.shp
tile_025676,Guangdong,row=690;col=1356,64926.995,0.247677,309,D:\桌面\dac\512mdata\tile_025676,D:\桌面\dac\512mdata\tile_025676\tile_025676.shp
tile_025677,Guangdong,row=690;col=1357,62925.050,0.240040,197,D:\桌面\dac\512mdata\tile_025677,D:\桌面\dac\512mdata\tile_025677\tile_025677.shp
tile_025678,Guangdong,row=690;col=1358,55798.125,0.212853,336,D:\桌面\dac\512mdata\tile_025678,D:\桌面\dac\512mdata\tile_025678\tile_025678.shp
tile_025679,Guangdong,row=690;col=1359,58033.114,0.221379,245,D:\桌面\dac\512mdata\tile_025679,D:\桌面\dac\512mdata\tile_025679\tile_025679.shp
tile_025680,Guangdong,row=690;col=1368,55098.305,0.210183,130,D:\桌面\dac\512mdata\tile_025680,D:\桌面\dac\512mdata\tile_025680\tile_025680.shp
tile_025681,Guangdong,row=690;col=1369,55733.446,0.212606,153,D:\桌面\dac\512mdata\tile_025681,D:\桌面\dac\512mdata\tile_025681\tile_025681.shp
tile_025682,Guangdong,row=690;col=1370,61803.067,0.235760,113,D:\桌面\dac\512mdata\tile_025682,D:\桌面\dac\512mdata\tile_025682\tile_025682.shp
tile_025683,Guangdong,row=690;col=1371,57080.292,0.217744,124,D:\桌面\dac\512mdata\tile_025683,D:\桌面\dac\512mdata\tile_025683\tile_025683.shp
tile_025684,Guangdong,row=690;col=1372,71507.481,0.272779,147,D:\桌面\dac\512mdata\tile_025684,D:\桌面\dac\512mdata\tile_025684\tile_025684.shp
tile_025685,Guangdong,row=690;col=1374,63251.599,0.241286,207,D:\桌面\dac\512mdata\tile_025685,D:\桌面\dac\512mdata\tile_025685\tile_025685.shp
tile_025686,Guangdong,row=690;col=1378,56214.001,0.214439,243,D:\桌面\dac\512mdata\tile_025686,D:\桌面\dac\512mdata\tile_025686\tile_025686.shp
tile_025687,Guangdong,row=690;col=1379,70509.544,0.268973,204,D:\桌面\dac\512mdata\tile_025687,D:\桌面\dac\512mdata\tile_025687\tile_025687.shp
tile_025688,Guangdong,row=690;col=1384,94409.451,0.360143,65,D:\桌面\dac\512mdata\tile_025688,D:\桌面\dac\512mdata\tile_025688\tile_025688.shp
tile_025689,Guangdong,row=690;col=1388,65887.998,0.251343,63,D:\桌面\dac\512mdata\tile_025689,D:\桌面\dac\512mdata\tile_025689\tile_025689.shp
tile_025690,Guangdong,row=690;col=1403,61813.105,0.235798,370,D:\桌面\dac\512mdata\tile_025690,D:\桌面\dac\512mdata\tile_025690\tile_025690.shp
tile_025691,Guangdong,row=690;col=1426,68158.261,0.260003,160,D:\桌面\dac\512mdata\tile_025691,D:\桌面\dac\512mdata\tile_025691\tile_025691.shp
tile_025692,Guangdong,row=690;col=1427,76930.227,0.293466,364,D:\桌面\dac\512mdata\tile_025692,D:\桌面\dac\512mdata\tile_025692\tile_025692.shp
tile_025693,Guangdong,row=690;col=1464,70491.470,0.268904,181,D:\桌面\dac\512mdata\tile_025693,D:\桌面\dac\512mdata\tile_025693\tile_025693.shp
tile_025694,Guangdong,row=691;col=631,54307.804,0.207168,296,D:\桌面\dac\512mdata\tile_025694,D:\桌面\dac\512mdata\tile_025694\tile_025694.shp
tile_025695,Guangdong,row=691;col=632,63374.903,0.241756,348,D:\桌面\dac\512mdata\tile_025695,D:\桌面\dac\512mdata\tile_025695\tile_025695.shp
tile_025696,Guangdong,row=691;col=691,59483.811,0.226913,120,D:\桌面\dac\512mdata\tile_025696,D:\桌面\dac\512mdata\tile_025696\tile_025696.shp
tile_025697,Guangdong,row=691;col=693,74222.974,0.283138,42,D:\桌面\dac\512mdata\tile_025697,D:\桌面\dac\512mdata\tile_025697\tile_025697.shp
tile_025698,Guangdong,row=691;col=699,62145.599,0.237067,125,D:\桌面\dac\512mdata\tile_025698,D:\桌面\dac\512mdata\tile_025698\tile_025698.shp
tile_025699,Guangdong,row=691;col=720,87981.107,0.335621,95,D:\桌面\dac\512mdata\tile_025699,D:\桌面\dac\512mdata\tile_025699\tile_025699.shp
tile_025700,Guangdong,row=691;col=820,52890.142,0.201760,67,D:\桌面\dac\512mdata\tile_025700,D:\桌面\dac\512mdata\tile_025700\tile_025700.shp
tile_025701,Guangdong,row=691;col=1312,68934.837,0.262966,382,D:\桌面\dac\512mdata\tile_025701,D:\桌面\dac\512mdata\tile_025701\tile_025701.shp
tile_025702,Guangdong,row=691;col=1317,67300.121,0.256730,51,D:\桌面\dac\512mdata\tile_025702,D:\桌面\dac\512mdata\tile_025702\tile_025702.shp
tile_025703,Guangdong,row=691;col=1318,75178.476,0.286783,76,D:\桌面\dac\512mdata\tile_025703,D:\桌面\dac\512mdata\tile_025703\tile_025703.shp
tile_025704,Guangdong,row=691;col=1337,57906.543,0.220896,193,D:\桌面\dac\512mdata\tile_025704,D:\桌面\dac\512mdata\tile_025704\tile_025704.shp
tile_025705,Guangdong,row=691;col=1338,72445.588,0.276358,230,D:\桌面\dac\512mdata\tile_025705,D:\桌面\dac\512mdata\tile_025705\tile_025705.shp
tile_025706,Guangdong,row=691;col=1339,60197.528,0.229635,235,D:\桌面\dac\512mdata\tile_025706,D:\桌面\dac\512mdata\tile_025706\tile_025706.shp
tile_025707,Guangdong,row=691;col=1358,53971.939,0.205887,307,D:\桌面\dac\512mdata\tile_025707,D:\桌面\dac\512mdata\tile_025707\tile_025707.shp
tile_025708,Guangdong,row=691;col=1359,69378.214,0.264657,320,D:\桌面\dac\512mdata\tile_025708,D:\桌面\dac\512mdata\tile_025708\tile_025708.shp
tile_025709,Guangdong,row=691;col=1360,78098.962,0.297924,237,D:\桌面\dac\512mdata\tile_025709,D:\桌面\dac\512mdata\tile_025709\tile_025709.shp
tile_025710,Guangdong,row=691;col=1363,72978.092,0.278389,217,D:\桌面\dac\512mdata\tile_025710,D:\桌面\dac\512mdata\tile_025710\tile_025710.shp
tile_025711,Guangdong,row=691;col=1364,72431.605,0.276305,274,D:\桌面\dac\512mdata\tile_025711,D:\桌面\dac\512mdata\tile_025711\tile_025711.shp
tile_025712,Guangdong,row=691;col=1367,76168.701,0.290561,163,D:\桌面\dac\512mdata\tile_025712,D:\桌面\dac\512mdata\tile_025712\tile_025712.shp
