site_id,tile,tile_number,split,split_index,site_index,quadrant,tx_x_m,tx_y_m,tx_row_px,tx_col_px,tx_height_m,effective_power_db,azimuth_0_deg,azimuth_1_deg,azimuth_2_deg,azimuth_3_deg,sample_path
tile_000379_site03,tile_000379,379,test,43,3,radius_192_271m,81.131359648,340.506534185,42.373366454,19.782839912,26.000000,43.926590568,16,70,211,276,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000379_site03.npz
tile_000409_site00,tile_000409,409,test,44,0,radius_000_064m,242.939965534,196.644872953,78.338781762,60.234991384,26.000000,52.401130821,150,196,253,330,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000409_site00.npz
tile_000409_site01,tile_000409,409,test,44,1,radius_064_128m,375.124790657,229.437962377,70.140509406,93.281197664,26.000000,35.008261442,67,177,292,317,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000409_site01.npz
tile_000409_site02,tile_000409,409,test,44,2,radius_128_192m,330.830141762,136.957271772,93.260682057,82.207535440,26.000000,37.012378789,48,51,214,320,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000409_site02.npz
tile_000409_site03,tile_000409,409,test,44,3,radius_192_271m,105.847708633,108.544248309,100.363937923,25.961927158,26.000000,50.089391533,78,131,201,259,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000409_site03.npz
tile_000410_site00,tile_000410,410,test,45,0,radius_000_064m,290.317900473,211.117888094,74.720527977,72.079475118,26.000000,51.853595790,127,206,213,274,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000410_site00.npz
tile_000410_site01,tile_000410,410,test,45,1,radius_064_128m,303.323867791,320.277933916,47.430516521,75.330966948,26.000000,49.206541454,159,272,278,326,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000410_site01.npz
tile_000410_site02,tile_000410,410,test,45,2,radius_128_192m,419.701777133,156.078341938,88.480414516,104.425444283,26.000000,43.823600655,63,105,121,289,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000410_site02.npz
tile_000410_site03,tile_000410,410,test,45,3,radius_192_271m,410.770414843,383.686510745,31.578372314,102.192603711,26.000000,59.811299625,86,235,246,307,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000410_site03.npz
tile_000417_site00,tile_000417,417,test,46,0,radius_000_064m,263.794543539,258.464306161,62.883923460,65.448635885,26.000000,36.465314437,62,302,346,354,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000417_site00.npz
tile_000417_site01,tile_000417,417,test,46,1,radius_064_128m,190.379042389,266.048614636,60.987846341,47.094760597,26.000000,45.963360881,100,323,334,335,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000417_site01.npz
tile_000417_site02,tile_000417,417,test,46,2,radius_128_192m,111.479254755,154.246174137,88.938456466,27.369813689,26.000000,47.327148589,44,216,293,327,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000417_site02.npz
tile_000417_site03,tile_000417,417,test,46,3,radius_192_271m,432.548092676,171.704854883,84.573786279,107.637023169,26.000000,54.784343785,39,85,182,276,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000417_site03.npz
tile_000478_site00,tile_000478,478,test,47,0,radius_000_064m,268.567269688,270.398048148,59.900487963,66.641817422,26.000000,69.883717803,111,142,308,340,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000478_site00.npz
tile_000478_site01,tile_000478,478,test,47,1,radius_064_128m,229.838405588,195.634671494,78.591332127,56.959601397,26.000000,60.147445101,19,75,148,287,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000478_site01.npz
tile_000478_site02,tile_000478,478,test,47,2,radius_128_192m,383.668140348,154.409924705,88.897518824,95.417035087,26.000000,63.905945469,55,134,267,352,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000478_site02.npz
tile_000478_site03,tile_000478,478,test,47,3,radius_192_271m,140.865091594,446.897295500,15.775676125,34.716272898,26.000000,68.360745923,13,14,144,207,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000478_site03.npz
tile_000480_site00,tile_000480,480,test,48,0,radius_000_064m,274.081716211,231.609662007,69.597584498,68.020429053,23.000000,49.149303157,102,130,145,252,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000480_site00.npz
tile_000480_site01,tile_000480,480,test,48,1,radius_064_128m,342.227563937,346.932152214,40.766961946,85.056890984,23.000000,63.396990123,2,134,232,348,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000480_site01.npz
tile_000480_site02,tile_000480,480,test,48,2,radius_128_192m,400.719497234,151.892041316,89.526989671,99.679874309,23.000000,57.661643508,7,125,193,224,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000480_site02.npz
tile_000480_site03,tile_000480,480,test,48,3,radius_192_271m,108.603171877,113.836947061,99.040763235,26.650792969,23.000000,36.776400838,103,123,142,255,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000480_site03.npz
tile_000498_site00,tile_000498,498,test,49,0,radius_000_064m,283.467799201,235.858791552,68.535302112,70.366949800,95.000000,67.150702269,97,300,346,352,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000498_site00.npz
tile_000498_site01,tile_000498,498,test,49,1,radius_064_128m,170.919734850,240.523796698,67.369050825,42.229933713,95.000000,40.350926090,60,120,268,307,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000498_site01.npz
tile_000498_site02,tile_000498,498,test,49,2,radius_128_192m,208.459807923,96.267275131,103.433181217,51.614951981,95.000000,68.049904341,85,161,205,354,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000498_site02.npz
tile_000498_site03,tile_000498,498,test,49,3,radius_192_271m,408.373687659,424.653615183,21.336596204,101.593421915,95.000000,48.649228460,59,89,108,171,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000498_site03.npz
tile_000499_site00,tile_000499,499,test,50,0,radius_000_064m,248.017974821,264.364954317,61.408761421,61.504493705,47.000000,69.651198592,79,275,314,343,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000499_site00.npz
tile_000499_site01,tile_000499,499,test,50,1,radius_064_128m,166.152834691,292.554210105,54.361447474,41.038208673,47.000000,49.539628924,17,108,203,261,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000499_site01.npz
tile_000499_site02,tile_000499,499,test,50,2,radius_128_192m,342.965899225,136.843815986,93.289046003,85.241474806,47.000000,36.293882230,66,178,204,278,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000499_site02.npz
tile_000499_site03,tile_000499,499,test,50,3,radius_192_271m,401.469375651,106.851551310,100.787112172,99.867343913,47.000000,56.415738259,126,238,253,315,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000499_site03.npz
tile_000502_site00,tile_000502,502,test,51,0,radius_000_064m,270.786433646,236.143177911,68.464205522,67.196608411,86.000000,51.981342596,129,214,278,334,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000502_site00.npz
tile_000502_site01,tile_000502,502,test,51,1,radius_064_128m,225.720466868,374.012817505,33.996795624,55.930116717,86.000000,37.005122803,13,133,190,192,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000502_site01.npz
tile_000502_site02,tile_000502,502,test,51,2,radius_128_192m,316.799784202,82.503012815,106.874246796,78.699946051,86.000000,41.242748609,183,225,265,293,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000502_site02.npz
tile_000502_site03,tile_000502,502,test,51,3,radius_192_271m,67.740430697,200.874602998,77.281349250,16.435107674,86.000000,67.779056214,44,87,149,212,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000502_site03.npz
tile_000508_site00,tile_000508,508,test,52,0,radius_000_064m,262.203679393,316.631114133,48.342221467,65.050919848,116.000000,38.361523813,26,28,78,175,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000508_site00.npz
tile_000508_site01,tile_000508,508,test,52,1,radius_064_128m,337.323116586,350.237806210,39.940548448,83.830779147,116.000000,53.409747358,3,132,290,337,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000508_site01.npz
tile_000508_site02,tile_000508,508,test,52,2,radius_128_192m,327.947005251,105.118752790,101.220311803,81.486751313,116.000000,53.297824069,196,257,285,355,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000508_site02.npz
tile_000508_site03,tile_000508,508,test,52,3,radius_192_271m,146.077801105,423.481163085,21.629709229,36.019450276,116.000000,41.385639411,32,42,112,163,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000508_site03.npz
tile_000509_site00,tile_000509,509,test,53,0,radius_000_064m,261.827935017,219.721201877,72.569699531,64.956983754,23.000000,37.031764875,6,176,205,278,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000509_site00.npz
tile_000509_site01,tile_000509,509,test,53,1,radius_064_128m,346.762419900,241.639046789,67.090238303,86.190604975,23.000000,59.348200638,197,247,327,346,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000509_site01.npz
tile_000509_site02,tile_000509,509,test,53,2,radius_128_192m,283.007929038,420.114403064,22.471399234,70.251982259,23.000000,36.563415579,25,198,309,339,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000509_site02.npz
tile_000509_site03,tile_000509,509,test,53,3,radius_192_271m,443.013471544,311.201673441,49.699581640,110.253367886,23.000000,35.753280009,42,162,178,321,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000509_site03.npz
tile_000510_site00,tile_000510,510,test,54,0,radius_000_064m,220.473205993,281.303569712,57.174107572,54.618301498,47.000000,67.722851415,53,66,277,330,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000510_site00.npz
tile_000510_site01,tile_000510,510,test,54,1,radius_064_128m,304.221027253,166.755104655,85.811223836,75.555256813,47.000000,48.354579521,99,101,198,247,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000510_site01.npz
tile_000510_site02,tile_000510,510,test,54,2,radius_128_192m,187.266690927,433.245631102,19.188592225,46.316672732,47.000000,47.385419282,11,159,225,329,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000510_site02.npz
tile_000510_site03,tile_000510,510,test,54,3,radius_192_271m,397.783597335,114.987360761,98.753159810,98.945899334,47.000000,36.720931005,81,277,300,335,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000510_site03.npz
tile_000525_site00,tile_000525,525,test,55,0,radius_000_064m,265.598111549,281.724927967,57.068768008,65.899527887,71.000000,69.320471065,83,143,212,285,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000525_site00.npz
tile_000525_site01,tile_000525,525,test,55,1,radius_064_128m,351.579561911,297.209334817,53.197666296,87.394890478,71.000000,44.761048897,43,187,233,265,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000525_site01.npz
tile_000525_site02,tile_000525,525,test,55,2,radius_128_192m,311.988954989,118.901658421,97.774585395,77.497238747,71.000000,56.810318111,79,161,237,241,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000525_site02.npz
tile_000525_site03,tile_000525,525,test,55,3,radius_192_271m,82.469548266,120.115930474,97.471017382,20.117387067,71.000000,46.532641058,95,210,249,286,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000525_site03.npz
tile_000526_site00,tile_000526,526,test,56,0,radius_000_064m,265.577842776,265.904500045,61.023874989,65.894460694,47.000000,46.593530863,173,190,233,341,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000526_site00.npz
tile_000526_site01,tile_000526,526,test,56,1,radius_064_128m,166.372643990,192.554158103,79.361460474,41.093160998,47.000000,67.700670717,30,235,318,319,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000526_site01.npz
tile_000526_site02,tile_000526,526,test,56,2,radius_128_192m,263.627721836,396.104299798,28.473925051,65.406930459,47.000000,56.149842895,95,213,273,353,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000526_site02.npz
tile_000526_site03,tile_000526,526,test,56,3,radius_192_271m,339.013867776,446.493810595,15.876547351,84.253466944,47.000000,57.524115901,20,44,72,133,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000526_site03.npz
tile_000536_site00,tile_000536,536,test,57,0,radius_000_064m,231.599834529,298.640435035,52.839891241,57.399958632,47.000000,47.100548176,98,111,319,344,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000536_site00.npz
tile_000536_site01,tile_000536,536,test,57,1,radius_064_128m,343.432339154,330.228967115,44.942758221,85.358084788,47.000000,55.587841686,82,103,177,249,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000536_site01.npz
tile_000536_site02,tile_000536,536,test,57,2,radius_128_192m,379.332757904,125.715439183,96.071140204,94.333189476,47.000000,61.543964573,12,16,297,320,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000536_site02.npz
tile_000536_site03,tile_000536,536,test,57,3,radius_192_271m,198.991411314,70.255642482,109.936089379,49.247852829,47.000000,44.803648081,248,250,270,349,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000536_site03.npz
tile_000537_site00,tile_000537,537,test,58,0,radius_000_064m,281.329496969,246.325498333,65.918625417,69.832374242,41.000000,35.685902619,6,146,243,301,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000537_site00.npz
tile_000537_site01,tile_000537,537,test,58,1,radius_064_128m,188.942074469,317.165595257,48.208601186,46.735518617,41.000000,52.819828373,105,241,280,301,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000537_site01.npz
tile_000537_site02,tile_000537,537,test,58,2,radius_128_192m,202.955715388,128.798734000,95.300316500,50.238928847,41.000000,46.693220255,60,312,316,322,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000537_site02.npz
tile_000537_site03,tile_000537,537,test,58,3,radius_192_271m,164.234795961,76.532962089,108.366759478,40.558698990,41.000000,53.713632401,12,32,46,286,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000537_site03.npz
tile_000551_site00,tile_000551,551,test,59,0,radius_000_064m,280.305391612,299.681834043,52.579541489,69.576347903,53.000000,45.666127453,58,112,135,236,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000551_site00.npz
tile_000551_site01,tile_000551,551,test,59,1,radius_064_128m,154.384602956,316.914586814,48.271353297,38.096150739,53.000000,45.163145544,77,153,173,309,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000551_site01.npz
tile_000551_site02,tile_000551,551,test,59,2,radius_128_192m,227.542139269,129.378046080,95.155488480,56.385534817,53.000000,47.507566775,37,72,166,226,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000551_site02.npz
tile_000551_site03,tile_000551,551,test,59,3,radius_192_271m,439.741885899,433.866620682,19.033344829,109.435471475,53.000000,58.782767834,148,152,166,229,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000551_site03.npz
tile_000552_site00,tile_000552,552,test,60,0,radius_000_064m,241.144423676,256.233918669,63.441520333,59.786105919,47.000000,37.993793191,188,223,231,307,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000552_site00.npz
tile_000552_site01,tile_000552,552,test,60,1,radius_064_128m,218.867164975,332.136869601,44.465782600,54.216791244,47.000000,35.795778888,133,143,188,229,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000552_site01.npz
tile_000552_site02,tile_000552,552,test,60,2,radius_128_192m,161.708058631,111.842111088,99.539472228,39.927014658,47.000000,42.672640912,0,83,228,242,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000552_site02.npz
tile_000552_site03,tile_000552,552,test,60,3,radius_192_271m,425.920796550,137.371157678,93.157210581,105.980199137,47.000000,61.100276997,13,165,236,264,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000552_site03.npz
tile_000564_site00,tile_000564,564,test,61,0,radius_000_064m,215.496759810,278.674828539,57.831292865,53.374189953,26.000000,52.446023028,77,164,229,305,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000564_site00.npz
tile_000564_site01,tile_000564,564,test,61,1,radius_064_128m,314.066550619,358.344323875,37.913919031,78.016637655,26.000000,69.163674837,23,175,250,330,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000564_site01.npz
tile_000564_site02,tile_000564,564,test,61,2,radius_128_192m,109.041494490,293.952945564,54.011763609,26.760373623,26.000000,58.913401379,188,202,280,298,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000564_site02.npz
tile_000564_site03,tile_000564,564,test,61,3,radius_192_271m,81.085376504,154.366942941,88.908264265,19.771344126,26.000000,42.411949432,47,210,340,352,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000564_site03.npz
tile_000578_site00,tile_000578,578,test,62,0,radius_000_064m,299.538844671,300.652583178,52.336854205,74.384711168,35.000000,56.449330548,134,137,329,342,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000578_site00.npz
tile_000578_site01,tile_000578,578,test,62,1,radius_064_128m,257.801963816,157.934771108,88.016307223,63.950490954,35.000000,65.672628872,18,150,204,356,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000578_site01.npz
tile_000578_site02,tile_000578,578,test,62,2,radius_128_192m,427.929964813,189.993718963,80.001570259,106.482491203,35.000000,69.166927613,121,147,183,237,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000578_site02.npz
tile_000578_site03,tile_000578,578,test,62,3,radius_192_271m,113.630538927,86.873524527,105.781618868,27.907634732,35.000000,47.762444149,202,244,278,294,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000578_site03.npz
tile_000579_site00,tile_000579,579,test,63,0,radius_000_064m,221.091036481,220.894232844,72.276441789,54.772759120,38.000000,64.073198625,127,129,170,173,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000579_site00.npz
tile_000579_site01,tile_000579,579,test,63,1,radius_064_128m,178.019085093,308.171007583,50.457248104,44.004771273,38.000000,63.609835963,53,75,123,318,D:\桌面\dac\bs_inversion_scale4_v1\samples\test\tile_000579_site01.npz
