tile,split,block_x,block_y,center_x,center_y,source_dir
tile_025419,train,226,1270,464128.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025419
tile_025420,train,226,1270,464640.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025420
tile_025421,train,227,1270,465152.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025421
tile_025422,train,227,1270,465664.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025422
tile_025423,train,227,1270,466176.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025423
tile_025424,train,227,1270,466688.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025424
tile_025425,train,228,1270,467200.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025425
tile_025426,train,228,1270,467712.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025426
tile_025427,train,228,1270,468224.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025427
tile_025428,train,230,1270,472832.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025428
tile_025429,train,231,1270,473879.597,2601216.000,D:\桌面\dac\prepared_4m\tile_025429
tile_025430,train,231,1270,474368.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025430
tile_025431,train,231,1270,474880.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025431
tile_025432,train,232,1270,475392.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025432
tile_025433,train,232,1270,475904.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025433
tile_025434,train,232,1270,476416.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025434
tile_025435,train,232,1270,476928.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025435
tile_025436,train,233,1270,477440.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025436
tile_025437,train,233,1270,477952.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025437
tile_025438,train,233,1270,478464.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025438
tile_025439,train,233,1270,478976.000,2601216.000,D:\桌面\dac\prepared_4m\tile_025439
tile_025440,train,11,1270,23296.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025440
tile_025441,train,42,1270,87821.477,2601728.000,D:\桌面\dac\prepared_4m\tile_025441
tile_025442,train,43,1270,88320.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025442
tile_025443,train,43,1270,88860.456,2601728.000,D:\桌面\dac\prepared_4m\tile_025443
tile_025444,train,44,1270,91392.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025444
tile_025445,train,52,1270,106752.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025445
tile_025446,train,52,1270,107776.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025446
tile_025447,train,52,1270,108298.600,2601728.000,D:\桌面\dac\prepared_4m\tile_025447
tile_025448,train,53,1270,108800.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025448
tile_025449,train,53,1270,110336.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025449
tile_025450,train,55,1270,112896.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025450
tile_025451,train,55,1270,114432.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025451
tile_025452,train,59,1270,121600.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025452
tile_025453,train,196,1270,401664.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025453
tile_025454,train,197,1270,404736.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025454
tile_025455,train,197,1270,405248.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025455
tile_025456,train,209,1270,428288.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025456
tile_025457,train,209,1270,429312.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025457
tile_025458,train,209,1270,429824.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025458
tile_025459,train,210,1270,430336.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025459
tile_025460,train,210,1270,430848.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025460
tile_025461,train,211,1270,432896.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025461
tile_025462,train,211,1270,433408.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025462
tile_025463,train,211,1270,433920.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025463
tile_025464,train,213,1270,437504.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025464
tile_025465,train,214,1270,439040.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025465
tile_025466,train,215,1270,442112.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025466
tile_025467,train,223,1270,456960.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025467
tile_025468,train,223,1270,457984.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025468
tile_025469,train,223,1270,458496.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025469
tile_025470,train,225,1270,461568.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025470
tile_025471,train,225,1270,462592.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025471
tile_025472,train,226,1270,463616.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025472
tile_025473,train,226,1270,464128.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025473
tile_025474,train,226,1270,464640.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025474
tile_025475,train,227,1270,465152.000,2601740.025,D:\桌面\dac\prepared_4m\tile_025475
tile_025476,train,227,1270,466176.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025476
tile_025477,train,227,1270,466688.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025477
tile_025478,train,228,1270,467203.523,2601728.000,D:\桌面\dac\prepared_4m\tile_025478
tile_025479,train,228,1270,467712.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025479
tile_025480,train,228,1270,468224.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025480
tile_025481,train,228,1270,468736.000,2601750.036,D:\桌面\dac\prepared_4m\tile_025481
tile_025482,train,229,1270,470784.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025482
tile_025483,train,231,1270,474368.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025483
tile_025484,train,232,1270,475392.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025484
tile_025485,train,232,1270,475904.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025485
tile_025486,train,233,1270,477440.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025486
tile_025487,train,233,1270,477952.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025487
tile_025488,train,233,1270,478464.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025488
tile_025489,train,233,1270,478976.000,2601728.000,D:\桌面\dac\prepared_4m\tile_025489
tile_025490,train,28,1270,57724.867,2602240.000,D:\桌面\dac\prepared_4m\tile_025490
tile_025491,train,52,1270,108288.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025491
tile_025492,train,54,1270,111360.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025492
tile_025493,train,55,1270,112966.759,2602240.000,D:\桌面\dac\prepared_4m\tile_025493
tile_025494,train,55,1270,113408.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025494
tile_025495,train,55,1270,113920.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025495
tile_025496,train,55,1270,114432.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025496
tile_025497,train,56,1270,116480.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025497
tile_025498,train,58,1270,120576.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025498
tile_025499,train,59,1270,121088.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025499
tile_025500,train,59,1270,121600.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025500
tile_025501,test,61,1270,126208.000,2602317.261,D:\桌面\dac\prepared_4m\tile_025501
tile_025502,train,196,1270,401664.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025502
tile_025503,train,208,1270,427776.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025503
tile_025504,train,209,1270,428800.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025504
tile_025505,train,209,1270,429312.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025505
tile_025506,train,209,1270,429824.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025506
tile_025507,train,210,1270,430848.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025507
tile_025508,train,210,1270,431360.000,2602250.195,D:\桌面\dac\prepared_4m\tile_025508
tile_025509,train,211,1270,432384.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025509
tile_025510,train,211,1270,432896.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025510
tile_025511,train,213,1270,436480.000,2602269.199,D:\桌面\dac\prepared_4m\tile_025511
tile_025512,train,213,1270,436992.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025512
tile_025513,train,213,1270,438016.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025513
tile_025514,train,214,1270,439552.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025514
tile_025515,train,215,1270,442112.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025515
tile_025516,train,221,1270,453888.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025516
tile_025517,train,223,1270,456972.789,2602240.000,D:\桌面\dac\prepared_4m\tile_025517
tile_025518,train,225,1270,461568.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025518
tile_025519,train,225,1270,462080.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025519
tile_025520,train,226,1270,463104.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025520
tile_025521,train,227,1270,466236.914,2602240.000,D:\桌面\dac\prepared_4m\tile_025521
tile_025522,train,228,1270,467712.000,2602240.000,D:\桌面\dac\prepared_4m\tile_025522
tile_025523,train,241,1270,493870.805,2602240.000,D:\桌面\dac\prepared_4m\tile_025523
tile_025524,train,43,1270,88846.376,2602752.000,D:\桌面\dac\prepared_4m\tile_025524
tile_025525,train,43,1270,89344.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025525
tile_025526,train,54,1270,111872.000,2602777.528,D:\桌面\dac\prepared_4m\tile_025526
tile_025527,train,55,1270,112896.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025527
tile_025528,train,55,1270,113408.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025528
tile_025529,train,56,1270,114944.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025529
tile_025530,train,196,1270,402688.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025530
tile_025531,train,213,1270,436992.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025531
tile_025532,train,213,1270,437504.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025532
tile_025533,train,213,1270,438016.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025533
tile_025534,train,220,1270,452352.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025534
tile_025535,train,221,1270,453888.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025535
tile_025536,train,223,1270,458496.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025536
tile_025537,train,225,1270,461568.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025537
tile_025538,train,226,1270,464640.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025538
tile_025539,train,227,1270,466176.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025539
tile_025540,train,229,1270,470272.000,2602777.696,D:\桌面\dac\prepared_4m\tile_025540
tile_025541,train,229,1270,470784.000,2602794.446,D:\桌面\dac\prepared_4m\tile_025541
tile_025542,train,230,1270,471296.000,2602775.410,D:\桌面\dac\prepared_4m\tile_025542
tile_025543,train,241,1270,494848.000,2602752.000,D:\桌面\dac\prepared_4m\tile_025543
tile_025544,train,28,1271,58112.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025544
tile_025545,train,41,1271,84250.311,2603264.000,D:\桌面\dac\prepared_4m\tile_025545
tile_025546,train,43,1271,88832.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025546
tile_025547,train,43,1271,89344.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025547
tile_025548,test,54,1271,111360.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025548
tile_025549,train,56,1271,116480.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025549
tile_025550,train,58,1271,120576.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025550
tile_025551,train,59,1271,121088.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025551
tile_025552,train,59,1271,122112.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025552
tile_025553,train,60,1271,124700.069,2603264.000,D:\桌面\dac\prepared_4m\tile_025553
tile_025554,train,212,1271,435968.000,2603272.633,D:\桌面\dac\prepared_4m\tile_025554
tile_025555,train,213,1271,436480.000,2603309.621,D:\桌面\dac\prepared_4m\tile_025555
tile_025556,train,213,1271,437504.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025556
tile_025557,train,213,1271,438016.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025557
tile_025558,train,214,1271,438528.000,2603268.359,D:\桌面\dac\prepared_4m\tile_025558
tile_025559,train,215,1271,440576.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025559
tile_025560,train,215,1271,441088.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025560
tile_025561,train,215,1271,442112.000,2603269.360,D:\桌面\dac\prepared_4m\tile_025561
tile_025562,train,225,1271,461056.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025562
tile_025563,train,225,1271,461568.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025563
tile_025564,train,226,1271,464128.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025564
tile_025565,train,227,1271,466176.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025565
tile_025566,train,228,1271,467200.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025566
tile_025567,test,229,1271,470272.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025567
tile_025568,test,229,1271,470784.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025568
tile_025569,train,230,1271,471296.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025569
tile_025570,train,233,1271,478976.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025570
tile_025571,val,235,1271,481536.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025571
tile_025572,train,241,1271,494848.000,2603264.000,D:\桌面\dac\prepared_4m\tile_025572
tile_025573,train,2,1271,5376.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025573
tile_025574,test,36,1271,75008.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025574
tile_025575,train,41,1271,85760.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025575
tile_025576,train,42,1271,87390.917,2603784.510,D:\桌面\dac\prepared_4m\tile_025576
tile_025577,train,42,1271,87808.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025577
tile_025578,train,43,1271,89344.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025578
tile_025579,train,59,1271,121088.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025579
tile_025580,train,112,1271,231168.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025580
tile_025581,train,209,1271,428800.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025581
tile_025582,train,209,1271,429312.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025582
tile_025583,train,209,1271,429824.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025583
tile_025584,train,210,1271,430336.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025584
tile_025585,train,210,1271,430848.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025585
tile_025586,train,210,1271,431360.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025586
tile_025587,train,210,1271,431872.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025587
tile_025588,train,212,1271,435456.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025588
tile_025589,train,212,1271,435968.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025589
tile_025590,train,213,1271,436480.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025590
tile_025591,train,214,1271,438528.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025591
tile_025592,train,214,1271,439040.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025592
tile_025593,train,215,1271,441088.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025593
tile_025594,val,224,1271,459008.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025594
tile_025595,train,225,1271,461568.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025595
tile_025596,train,225,1271,462080.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025596
tile_025597,train,227,1271,465152.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025597
tile_025598,train,227,1271,466176.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025598
tile_025599,train,227,1271,466688.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025599
tile_025600,train,228,1271,467200.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025600
tile_025601,test,229,1271,470784.000,2603776.000,D:\桌面\dac\prepared_4m\tile_025601
tile_025602,train,2,1271,5376.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025602
tile_025603,train,42,1271,87311.451,2604288.000,D:\桌面\dac\prepared_4m\tile_025603
tile_025604,train,43,1271,89344.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025604
tile_025605,train,77,1271,159488.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025605
tile_025606,train,113,1271,231680.000,2604357.851,D:\桌面\dac\prepared_4m\tile_025606
tile_025607,train,113,1271,232704.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025607
tile_025608,train,123,1271,252672.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025608
tile_025609,train,208,1271,426752.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025609
tile_025610,train,208,1271,427776.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025610
tile_025611,train,209,1271,428288.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025611
tile_025612,train,209,1271,429824.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025612
tile_025613,train,210,1271,431360.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025613
tile_025614,train,210,1271,431872.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025614
tile_025615,train,214,1271,438528.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025615
tile_025616,train,214,1271,439040.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025616
tile_025617,train,214,1271,440064.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025617
tile_025618,train,215,1271,440576.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025618
tile_025619,train,217,1271,446208.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025619
tile_025620,train,225,1271,462080.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025620
tile_025621,train,226,1271,464128.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025621
tile_025622,train,228,1271,467200.000,2604288.000,D:\桌面\dac\prepared_4m\tile_025622
tile_025623,test,36,1271,75520.000,2604800.000,D:\桌面\dac\prepared_4m\tile_025623
tile_025624,train,42,1271,86272.000,2604800.000,D:\桌面\dac\prepared_4m\tile_025624
tile_025625,train,43,1271,89344.000,2604800.000,D:\桌面\dac\prepared_4m\tile_025625
tile_025626,val,49,1271,101632.000,2604835.732,D:\桌面\dac\prepared_4m\tile_025626
tile_025627,val,72,1271,148736.000,2604800.000,D:\桌面\dac\prepared_4m\tile_025627
tile_025628,train,112,1271,229632.000,2604800.000,D:\桌面\dac\prepared_4m\tile_025628
tile_025629,train,178,1271,365312.000,2604800.000,D:\桌面\dac\prepared_4m\tile_025629
tile_025630,train,179,1271,368384.000,2604800.000,D:\桌面\dac\prepared_4m\tile_025630
tile_025631,train,208,1271,427306.372,2604800.000,D:\桌面\dac\prepared_4m\tile_025631
