tile,split,status,valid_gain_pixels,seconds,error
tile_025874,test,ok,11470,0.007,
tile_025875,val,ok,12931,0.007,
tile_025876,train,ok,12234,0.007,
tile_025877,train,ok,13000,0.007,
tile_025878,train,ok,12551,0.008,
tile_025879,train,ok,12053,0.007,
tile_025880,train,ok,12521,0.007,
tile_025881,train,ok,12808,0.008,
tile_025882,train,ok,12000,0.007,
tile_025883,train,ok,12278,0.006,
tile_025884,train,ok,11484,0.007,
tile_025885,train,ok,12187,0.008,
tile_025886,test,ok,12823,0.007,
tile_025887,test,ok,12511,0.008,
tile_025888,test,ok,10195,0.007,
tile_025889,train,ok,10225,0.008,
tile_025890,train,ok,12240,0.007,
tile_025891,train,ok,12411,0.007,
tile_025892,val,ok,11638,0.008,
tile_025893,val,ok,12775,0.007,
tile_025894,train,ok,12384,0.006,
tile_025895,train,ok,13059,0.006,
tile_025896,train,ok,12100,0.006,
tile_025897,train,ok,11621,0.008,
tile_025898,test,ok,12698,0.007,
tile_025899,test,ok,12248,0.006,
tile_025900,test,ok,12029,0.008,
tile_025901,train,ok,13153,0.008,
tile_025902,train,ok,12983,0.007,
tile_025903,train,ok,12051,0.007,
tile_025904,train,ok,12571,0.009,
tile_025905,train,ok,12327,0.006,
tile_025906,train,ok,12623,0.008,
tile_025907,train,ok,12456,0.006,
tile_025908,train,ok,12973,0.007,
tile_025909,train,ok,13134,0.007,
tile_025910,train,ok,10929,0.006,
tile_025911,train,ok,12549,0.007,
tile_025912,val,ok,13102,0.009,
tile_025913,train,ok,11092,0.008,
tile_025914,train,ok,11420,0.007,
tile_025915,train,ok,11388,0.007,
tile_025916,train,ok,9573,0.007,
tile_025917,val,ok,13080,0.006,
tile_025918,train,ok,11813,0.007,
tile_025919,val,ok,12358,0.007,
tile_025920,train,ok,12208,0.007,
tile_025921,train,ok,12853,0.006,
tile_025922,train,ok,13014,0.007,
tile_025923,train,ok,12932,0.008,
tile_025924,train,ok,10922,0.006,
tile_025925,train,ok,12604,0.007,
tile_025926,train,ok,12046,0.007,
tile_025927,train,ok,13139,0.007,
tile_025928,train,ok,11805,0.006,
tile_025929,train,ok,12440,0.006,
tile_025930,train,ok,12138,0.006,
tile_025931,train,ok,12322,0.007,
tile_025932,train,ok,11705,0.007,
tile_025933,train,ok,12623,0.006,
tile_025934,train,ok,12301,0.007,
tile_025935,train,ok,12518,0.007,
tile_025936,train,ok,13221,0.008,
tile_025937,train,ok,12823,0.006,
tile_025938,train,ok,12102,0.006,
tile_025939,train,ok,12817,0.006,
tile_025940,val,ok,12200,0.006,
tile_025941,train,ok,12754,0.006,
tile_025942,train,ok,10164,0.006,
tile_025943,train,ok,12897,0.007,
tile_025944,train,ok,12588,0.006,
tile_025945,train,ok,12542,0.006,
tile_025946,train,ok,12950,0.006,
tile_025947,train,ok,11941,0.006,
tile_025948,train,ok,12976,0.006,
tile_025949,train,ok,11915,0.006,
tile_025950,train,ok,12588,0.006,
tile_025951,train,ok,12065,0.007,
tile_025952,train,ok,12944,0.007,
tile_025953,val,ok,12831,0.007,
tile_025954,train,ok,12054,0.007,
tile_025955,train,ok,11420,0.006,
tile_025956,test,ok,11957,0.007,
tile_025957,val,ok,11651,0.005,
tile_025958,train,ok,11618,0.006,
tile_025959,train,ok,12327,0.007,
tile_025960,train,ok,11003,0.006,
tile_025961,train,ok,11896,0.006,
tile_025962,val,ok,9556,0.006,
tile_025963,val,ok,12534,0.006,
tile_025964,val,ok,9086,0.007,
tile_025965,train,ok,11797,0.007,
tile_025966,train,ok,12615,0.006,
tile_025967,train,ok,13110,0.006,
tile_025968,train,ok,12967,0.006,
tile_025969,train,ok,12350,0.007,
tile_025970,train,ok,12223,0.006,
tile_025971,train,ok,12484,0.007,
tile_025972,train,ok,11556,0.007,
tile_025973,val,ok,13075,0.007,
tile_025974,val,ok,12935,0.008,
tile_025975,train,ok,12745,0.006,
tile_025976,train,ok,10874,0.006,
tile_025977,train,ok,11977,0.006,
tile_025978,train,ok,12564,0.006,
tile_025979,train,ok,11742,0.007,
tile_025980,train,ok,12340,0.007,
tile_025981,train,ok,13141,0.007,
tile_025982,test,ok,12527,0.007,
tile_025983,train,ok,12790,0.006,
tile_025984,train,ok,12354,0.006,
tile_025985,train,ok,10847,0.007,
tile_025986,train,ok,13022,0.007,
tile_025987,train,ok,11850,0.007,
tile_025988,train,ok,12809,0.007,
tile_025989,train,ok,12551,0.006,
tile_025990,train,ok,11913,0.006,
tile_025991,train,ok,12305,0.007,
tile_025992,train,ok,12752,0.007,
tile_025993,train,ok,12954,0.006,
tile_025994,train,ok,12874,0.006,
tile_025995,train,ok,12440,0.008,
tile_025996,train,ok,11202,0.007,
tile_025997,train,ok,10605,0.006,
tile_025998,train,ok,8696,0.006,
tile_025999,train,ok,10839,0.01,
tile_026000,train,ok,13057,0.009,
tile_026001,train,ok,11656,0.01,
tile_026002,train,ok,12493,0.01,
tile_026003,train,ok,11227,0.01,
tile_026004,train,ok,12111,0.008,
tile_026005,train,ok,13118,0.008,
tile_026006,train,ok,12851,0.008,
tile_026007,train,ok,12634,0.008,
tile_026008,test,ok,12133,0.007,
tile_026009,train,ok,12308,0.007,
tile_026010,train,ok,12404,0.008,
tile_026011,train,ok,12604,0.008,
tile_026012,train,ok,12604,0.008,
tile_026013,train,ok,12949,0.008,
tile_026014,train,ok,12806,0.007,
tile_026015,train,ok,10799,0.008,
tile_026016,train,ok,12936,0.007,
tile_026017,train,ok,11767,0.006,
tile_026018,train,ok,12541,0.007,
tile_026019,train,ok,12655,0.007,
tile_026020,train,ok,11656,0.007,
tile_026021,train,ok,12658,0.008,
tile_026022,train,ok,11275,0.007,
tile_026023,train,ok,12957,0.008,
tile_026024,train,ok,13119,0.009,
tile_026025,test,ok,11775,0.007,
tile_026026,train,ok,11463,0.007,
tile_026027,train,ok,12270,0.007,
tile_026028,train,ok,13079,0.007,
tile_026029,train,ok,12680,0.007,
tile_026030,train,ok,12861,0.006,
tile_026031,train,ok,11360,0.008,
tile_026032,train,ok,11764,0.006,
tile_026033,train,ok,10685,0.007,
tile_026034,train,ok,11136,0.006,
tile_026035,train,ok,12170,0.006,
tile_026036,train,ok,9760,0.006,
tile_026037,train,ok,13059,0.007,
tile_026038,train,ok,13113,0.006,
tile_026039,train,ok,12951,0.008,
tile_026040,train,ok,12967,0.006,
tile_026041,train,ok,12513,0.006,
tile_026042,train,ok,12845,0.007,
tile_026043,train,ok,12926,0.01,
tile_026044,train,ok,12802,0.009,
tile_026045,train,ok,13160,0.009,
tile_026046,train,ok,12803,0.008,
tile_026047,train,ok,12433,0.008,
tile_026048,train,ok,12257,0.008,
tile_026049,train,ok,11739,0.007,
tile_026050,train,ok,12885,0.007,
tile_026051,train,ok,12763,0.008,
tile_026052,train,ok,13033,0.008,
tile_026053,val,ok,11364,0.008,
tile_026054,val,ok,7157,0.007,
tile_026055,train,ok,11008,0.007,
tile_026056,train,ok,12371,0.008,
tile_026057,train,ok,11466,0.008,
tile_026058,test,ok,12713,0.008,
tile_026059,train,ok,12044,0.009,
tile_026060,train,ok,11566,0.009,
tile_026061,train,ok,12818,0.009,
tile_026062,train,ok,11809,0.01,
tile_026063,train,ok,11811,0.01,
tile_026064,train,ok,11909,0.009,
tile_026065,train,ok,12881,0.009,
tile_026066,train,ok,12718,0.012,
tile_026067,train,ok,11657,0.013,
tile_026068,train,ok,12978,0.014,
tile_026069,train,ok,12982,0.011,
tile_026070,train,ok,12941,0.01,
tile_026071,test,ok,12753,0.008,
tile_026072,train,ok,12321,0.008,
tile_026073,train,ok,11460,0.008,
tile_026074,train,ok,12798,0.009,
tile_026075,train,ok,12163,0.008,
tile_026076,train,ok,10912,0.008,
tile_026077,train,ok,11189,0.009,
tile_026078,train,ok,12465,0.009,
tile_026079,train,ok,12601,0.008,
tile_026080,train,ok,12622,0.008,
tile_026081,train,ok,12638,0.008,
tile_026082,train,ok,12538,0.008,
tile_026083,train,ok,12762,0.009,
tile_026084,val,ok,12617,0.008,
tile_026085,train,ok,12867,0.008,
tile_026086,train,ok,11860,0.008,
tile_026087,train,ok,12763,0.008,
tile_026088,train,ok,12865,0.008,
tile_026089,train,ok,12843,0.007,
tile_026090,train,ok,10986,0.007,
tile_026091,train,ok,12359,0.008,
tile_026092,train,ok,12834,0.007,
tile_026093,train,ok,11945,0.006,
tile_026094,train,ok,13021,0.006,
tile_026095,train,ok,12018,0.006,
tile_026096,train,ok,12656,0.006,
tile_026097,train,ok,12039,0.006,
tile_026098,train,ok,12893,0.006,
tile_026099,train,ok,13056,0.006,
tile_026100,train,ok,12962,0.007,
tile_026101,train,ok,13069,0.006,
tile_026102,train,ok,12915,0.006,
tile_026103,train,ok,12528,0.006,
tile_026104,train,ok,12984,0.007,
tile_026105,train,ok,12759,0.007,
tile_026106,train,ok,11081,0.006,
tile_026107,train,ok,11734,0.007,
tile_026108,train,ok,12673,0.006,
tile_026109,train,ok,12723,0.007,
tile_026110,train,ok,12375,0.006,
tile_026111,train,ok,11986,0.007,
tile_026112,train,ok,11827,0.006,
tile_026113,train,ok,12320,0.005,
tile_026114,train,ok,12337,0.006,
tile_026115,train,ok,12850,0.006,
tile_026116,train,ok,12938,0.006,
tile_026117,train,ok,12220,0.007,
tile_026118,train,ok,12880,0.007,
tile_026119,train,ok,12609,0.006,
tile_026120,train,ok,12396,0.006,
tile_026121,train,ok,13100,0.007,
tile_026122,train,ok,12963,0.006,
tile_026123,train,ok,12793,0.006,
tile_026124,train,ok,12370,0.006,
tile_026125,train,ok,12012,0.007,
tile_026126,train,ok,13030,0.008,
tile_026127,train,ok,12931,0.008,
tile_026128,train,ok,13009,0.009,
tile_026129,train,ok,11141,0.007,
tile_026130,train,ok,12712,0.007,
tile_026131,train,ok,13075,0.007,
tile_026132,train,ok,12692,0.007,
tile_026133,train,ok,12339,0.008,
tile_026134,train,ok,11754,0.008,
tile_026135,train,ok,12623,0.007,
tile_026136,train,ok,12900,0.008,
tile_026137,train,ok,11839,0.008,
tile_026138,train,ok,11489,0.007,
tile_026139,train,ok,11871,0.007,
tile_026140,train,ok,12693,0.006,
tile_026141,train,ok,11732,0.007,
tile_026142,train,ok,12328,0.007,
tile_026143,val,ok,12368,0.008,
tile_026144,train,ok,12868,0.007,
tile_026145,train,ok,12794,0.008,
tile_026146,train,ok,12207,0.008,
tile_026147,train,ok,12952,0.006,
tile_026148,train,ok,13014,0.008,
tile_026149,test,ok,12618,0.008,
tile_026150,train,ok,13067,0.008,
tile_026151,train,ok,12482,0.006,
tile_026152,train,ok,12633,0.007,
tile_026153,train,ok,12998,0.006,
tile_026154,train,ok,11073,0.006,
tile_026155,train,ok,12658,0.006,
tile_026156,train,ok,12899,0.006,
tile_026157,train,ok,12244,0.006,
tile_026158,train,ok,13086,0.006,
tile_026159,train,ok,12601,0.007,
tile_026160,test,ok,11636,0.007,
tile_026161,train,ok,12873,0.006,
tile_026162,train,ok,12714,0.007,
tile_026163,train,ok,11805,0.007,
tile_026164,train,ok,11903,0.007,
tile_026165,train,ok,12131,0.007,
tile_026166,train,ok,12651,0.007,
tile_026167,test,ok,12953,0.006,
tile_026168,val,ok,12218,0.007,
tile_026169,test,ok,11645,0.006,
tile_026170,test,ok,12652,0.007,
tile_026171,train,ok,12761,0.006,
tile_026172,train,ok,13069,0.006,
tile_026173,train,ok,9562,0.006,
tile_026174,train,ok,11889,0.007,
tile_026175,train,ok,12748,0.006,
tile_026176,train,ok,9538,0.005,
tile_026177,train,ok,9475,0.007,
tile_026178,train,ok,12046,0.006,
tile_026179,train,ok,11976,0.006,
tile_026180,train,ok,12775,0.006,
tile_026181,train,ok,12913,0.006,
tile_026182,train,ok,13023,0.007,
tile_026183,train,ok,12996,0.007,
tile_026184,train,ok,11999,0.007,
tile_026185,train,ok,12599,0.007,
tile_026186,train,ok,13099,0.007,
tile_026187,train,ok,12445,0.006,
tile_026188,train,ok,12710,0.006,
tile_026189,val,ok,11959,0.006,
tile_026190,train,ok,12622,0.006,
tile_026191,train,ok,11162,0.006,
tile_026192,train,ok,12022,0.006,
tile_026193,train,ok,10920,0.006,
tile_026194,train,ok,12034,0.006,
tile_026195,val,ok,12624,0.006,
tile_026196,train,ok,12158,0.006,
tile_026197,train,ok,12730,0.008,
tile_026198,train,ok,12937,0.006,
tile_026199,train,ok,12590,0.006,
tile_026200,train,ok,12766,0.008,
tile_026201,train,ok,12566,0.007,
tile_026202,train,ok,13000,0.007,
tile_026203,train,ok,11989,0.006,
tile_026204,train,ok,9893,0.006,
tile_026205,train,ok,12466,0.006,
tile_026206,train,ok,12373,0.006,
tile_026207,train,ok,12894,0.007,
tile_026208,train,ok,12899,0.006,
tile_026209,train,ok,12689,0.006,
tile_026210,train,ok,12296,0.006,
tile_026211,train,ok,11886,0.006,
tile_026212,train,ok,13027,0.007,
tile_026213,val,ok,13108,0.006,
tile_026214,val,ok,12693,0.007,
tile_026215,train,ok,11423,0.006,
tile_026216,train,ok,12765,0.007,
tile_026217,train,ok,12610,0.006,
tile_026218,train,ok,12790,0.008,
tile_026219,train,ok,12753,0.006,
tile_026220,train,ok,12615,0.007,
tile_026221,train,ok,11731,0.006,
tile_026222,train,ok,12597,0.008,
tile_026223,train,ok,12978,0.007,
tile_026224,train,ok,11639,0.009,
tile_026225,train,ok,12287,0.009,
tile_026226,train,ok,13098,0.008,
tile_026227,test,ok,12116,0.008,
tile_026228,train,ok,12655,0.007,
tile_026229,train,ok,12770,0.006,
tile_026230,train,ok,12701,0.007,
tile_026231,train,ok,10969,0.007,
tile_026232,train,ok,12923,0.007,
tile_026233,train,ok,12513,0.007,
tile_026234,train,ok,12945,0.007,
tile_026235,train,ok,12310,0.007,
tile_026236,val,ok,10597,0.007,
tile_026237,train,ok,11995,0.006,
tile_026238,train,ok,12352,0.007,
tile_026239,train,ok,12654,0.007,
tile_026240,train,ok,13085,0.006,
tile_026241,test,ok,12058,0.006,
tile_026242,test,ok,12335,0.006,
tile_026243,test,ok,12415,0.006,
tile_026244,train,ok,11572,0.006,
tile_026245,train,ok,9967,0.006,
tile_026246,val,ok,11821,0.006,
tile_026247,train,ok,11520,0.006,
tile_026248,train,ok,12157,0.006,
tile_026249,test,ok,10919,0.006,
tile_026250,train,ok,11035,0.006,
tile_026251,train,ok,12672,0.006,
tile_026252,train,ok,12911,0.006,
tile_026253,train,ok,12779,0.006,
tile_026254,train,ok,12485,0.006,
tile_026255,train,ok,12076,0.006,
tile_026256,train,ok,12744,0.006,
tile_026257,train,ok,13061,0.006,
tile_026258,train,ok,10718,0.006,
tile_026259,train,ok,10341,0.006,
tile_026260,train,ok,12485,0.006,
tile_026261,train,ok,12941,0.006,
tile_026262,train,ok,12664,0.006,
tile_026263,test,ok,12377,0.006,
tile_026264,test,ok,12483,0.006,
tile_026265,test,ok,13005,0.006,
tile_026266,test,ok,11900,0.008,
tile_026267,train,ok,12417,0.008,
tile_026268,train,ok,12677,0.009,
tile_026269,train,ok,13106,0.008,
tile_026270,train,ok,9263,0.006,
tile_026271,train,ok,9286,0.006,
tile_026272,train,ok,12889,0.006,
tile_026273,test,ok,12812,0.006,
tile_026274,test,ok,11993,0.006,
tile_026275,train,ok,12476,0.007,
tile_026276,train,ok,12099,0.007,
tile_026277,train,ok,12899,0.006,
tile_026278,train,ok,12054,0.006,
tile_026279,train,ok,8012,0.006,
tile_026280,train,ok,11129,0.006,
tile_026281,train,ok,12443,0.006,
tile_026282,train,ok,11707,0.007,
tile_026283,train,ok,12188,0.007,
tile_026284,train,ok,12785,0.007,
tile_026285,train,ok,11340,0.007,
tile_026286,train,ok,11879,0.006,
tile_026287,train,ok,12655,0.006,
tile_026288,train,ok,11935,0.006,
tile_026289,train,ok,12014,0.006,
tile_026290,train,ok,11879,0.008,
tile_026291,train,ok,12889,0.007,
tile_026292,train,ok,12649,0.007,
tile_026293,train,ok,11879,0.006,
tile_026294,test,ok,12968,0.008,
tile_026295,test,ok,12617,0.008,
tile_026296,train,ok,13076,0.008,
tile_026297,test,ok,11025,0.006,
tile_026298,test,ok,10463,0.007,
tile_026299,test,ok,12665,0.006,
tile_026300,train,ok,11343,0.008,
tile_026301,train,ok,10821,0.007,
tile_026302,train,ok,9584,0.007,
tile_026303,train,ok,11194,0.007,
tile_026304,train,ok,11390,0.007,
tile_026305,train,ok,12842,0.007,
tile_026306,train,ok,12916,0.008,
tile_026307,train,ok,11343,0.007,
tile_026308,train,ok,11783,0.007,
tile_026309,train,ok,11831,0.007,
tile_026310,train,ok,10552,0.009,
tile_026311,train,ok,12723,0.008,
tile_026312,train,ok,12971,0.008,
tile_026313,train,ok,12570,0.007,
tile_026314,train,ok,12989,0.007,
tile_026315,train,ok,12256,0.007,
tile_026316,train,ok,8885,0.008,
tile_026317,train,ok,8766,0.007,
tile_026318,train,ok,10125,0.009,
tile_026319,val,ok,12388,0.009,
tile_026320,val,ok,13075,0.01,
tile_026321,train,ok,12390,0.008,
tile_026322,train,ok,12696,0.006,
tile_026323,train,ok,10401,0.007,
tile_026324,train,ok,10446,0.006,
tile_026325,train,ok,11329,0.007,
tile_026326,train,ok,11439,0.006,
tile_026327,train,ok,11881,0.007,
tile_026328,train,ok,12394,0.006,
tile_026329,train,ok,8791,0.008,
tile_026330,train,ok,9070,0.006,
tile_026331,train,ok,10350,0.006,
tile_026332,val,ok,9868,0.007,
tile_026333,val,ok,11381,0.007,
tile_026334,val,ok,11662,0.006,
tile_026335,val,ok,9681,0.007,
tile_026336,train,ok,11600,0.007,
tile_026337,train,ok,11433,0.007,
tile_026338,train,ok,12791,0.007,
tile_026339,train,ok,13044,0.006,
tile_026340,train,ok,12771,0.007,
tile_026341,train,ok,11709,0.008,
tile_026342,train,ok,11275,0.009,
tile_026343,train,ok,13033,0.009,
tile_026344,train,ok,13024,0.009,
tile_026345,train,ok,11724,0.008,
tile_026346,train,ok,11217,0.008,
tile_026347,train,ok,9164,0.01,
tile_026348,train,ok,11889,0.008,
tile_026349,train,ok,12316,0.009,
tile_026350,train,ok,9211,0.008,
tile_026351,train,ok,10218,0.008,
tile_026352,val,ok,10210,0.008,
tile_026353,val,ok,11012,0.007,
tile_026354,val,ok,12058,0.009,
tile_026355,val,ok,9921,0.009,
tile_026356,train,ok,12661,0.009,
tile_026357,train,ok,12242,0.008,
tile_026358,train,ok,11865,0.009,
tile_026359,train,ok,10706,0.009,
tile_026360,train,ok,12956,0.009,
tile_026361,train,ok,11134,0.009,
tile_026362,train,ok,11527,0.009,
tile_026363,train,ok,12604,0.009,
tile_026364,train,ok,12696,0.008,
tile_026365,train,ok,13069,0.008,
tile_026366,train,ok,10133,0.008,
tile_026367,train,ok,10993,0.008,
tile_026368,train,ok,10536,0.008,
tile_026369,val,ok,10932,0.008,
tile_026370,val,ok,11292,0.009,
tile_026371,val,ok,11634,0.01,
tile_026372,val,ok,11649,0.009,
tile_026373,test,ok,12994,0.009,
tile_026374,train,ok,12925,0.006,
tile_026375,train,ok,12414,0.008,
tile_026376,train,ok,12177,0.007,
tile_026377,train,ok,12446,0.006,
tile_026378,train,ok,12428,0.007,
tile_026379,train,ok,12967,0.007,
tile_026380,train,ok,13106,0.007,
tile_026381,train,ok,13019,0.007,
tile_026382,train,ok,11692,0.007,
tile_026383,train,ok,12234,0.006,
tile_026384,train,ok,11104,0.006,
tile_026385,test,ok,11384,0.006,
tile_026386,test,ok,11521,0.006,
tile_026387,test,ok,13059,0.006,
tile_026388,train,ok,12248,0.006,
tile_026389,train,ok,12286,0.006,
tile_026390,train,ok,11281,0.006,
tile_026391,train,ok,13002,0.006,
tile_026392,test,ok,13088,0.006,
tile_026393,train,ok,12830,0.006,
tile_026394,train,ok,12139,0.006,
tile_026395,train,ok,11724,0.007,
tile_026396,train,ok,12784,0.006,
tile_026397,train,ok,11140,0.006,
tile_026398,train,ok,12236,0.007,
tile_026399,train,ok,12156,0.007,
tile_026400,train,ok,11865,0.006,
tile_026401,test,ok,12444,0.006,
tile_026402,test,ok,12698,0.006,
tile_026403,test,ok,11904,0.007,
tile_026404,train,ok,12025,0.007,
tile_026405,train,ok,12992,0.006,
tile_026406,train,ok,12046,0.007,
tile_026407,train,ok,12231,0.008,
tile_026408,test,ok,12042,0.006,
tile_026409,test,ok,11643,0.006,
tile_026410,train,ok,13057,0.007,
tile_026411,train,ok,12758,0.007,
tile_026412,train,ok,12479,0.007,
tile_026413,train,ok,12995,0.007,
tile_026414,test,ok,13009,0.006,
tile_026415,test,ok,11409,0.006,
tile_026416,train,ok,12916,0.007,
tile_026417,train,ok,12282,0.006,
tile_026418,train,ok,12294,0.007,
tile_026419,train,ok,11605,0.006,
tile_026420,train,ok,11145,0.007,
tile_026421,train,ok,10343,0.006,
tile_026422,train,ok,12193,0.007,
tile_026423,train,ok,11493,0.007,
tile_026424,train,ok,13194,0.007,
tile_026425,val,ok,11921,0.006,
tile_026426,train,ok,12779,0.006,
tile_026427,test,ok,12780,0.006,
tile_026428,test,ok,11642,0.008,
tile_026429,train,ok,12643,0.007,
tile_026430,train,ok,12716,0.008,
tile_026431,train,ok,12587,0.008,
tile_026432,val,ok,13076,0.008,
tile_026433,train,ok,12607,0.007,
tile_026434,train,ok,12072,0.006,
tile_026435,train,ok,10999,0.009,
tile_026436,train,ok,11490,0.007,
tile_026437,train,ok,12801,0.007,
tile_026438,train,ok,12821,0.008,
tile_026439,test,ok,12143,0.009,
tile_026440,train,ok,13045,0.008,
tile_026441,train,ok,12853,0.008,
tile_026442,val,ok,12563,0.008,
tile_026443,train,ok,11803,0.007,
tile_026444,val,ok,12842,0.007,
tile_026445,val,ok,12791,0.007,
tile_026446,val,ok,12148,0.008,
tile_026447,train,ok,12004,0.009,
tile_026448,train,ok,12650,0.008,
tile_026449,train,ok,12803,0.01,
tile_026450,train,ok,11615,0.007,
tile_026451,test,ok,12773,0.007,
tile_026452,test,ok,13018,0.006,
tile_026453,train,ok,12589,0.008,
tile_026454,train,ok,13061,0.007,
tile_026455,train,ok,12465,0.007,
tile_026456,train,ok,12971,0.01,
tile_026457,train,ok,11907,0.008,
tile_026458,train,ok,12804,0.007,
tile_026459,train,ok,12768,0.01,
tile_026460,train,ok,12764,0.008,
tile_026461,train,ok,12327,0.01,
tile_026462,train,ok,10725,0.009,
tile_026463,train,ok,11614,0.008,
tile_026464,train,ok,12839,0.009,
tile_026465,train,ok,13001,0.009,
tile_026466,train,ok,10360,0.009,
tile_026467,train,ok,12873,0.007,
tile_026468,test,ok,12708,0.007,
tile_026469,test,ok,12399,0.008,
tile_026470,train,ok,12417,0.008,
tile_026471,train,ok,12848,0.009,
tile_026472,train,ok,12826,0.01,
tile_026473,train,ok,12439,0.009,
tile_026474,train,ok,12180,0.009,
tile_026475,train,ok,11862,0.009,
tile_026476,train,ok,12266,0.007,
